"id","text","source","label"
8401,"15YO and the white House Chief Inspector of you go! The new stuff (Like me) have to know","twitter",0
8402,"Happy Birthday to meeee. @Warcraft movie is on in 25 minutes! 😍 https://t.co/pmp0CxYuKb","twitter",0
8403,"@mevalezero You can't go that's my 22nd birthday dumb bitch","twitter",1
8404,"Getting a better pc soon that means(Also my birthday soon to!)~April 30~Gmod,csgo videos and more! https://t.co/ir8P1LuSvx","twitter",0
8405,"My 18th bday is next Tuesday and idk wtf ima do","twitter",1
8406,"Happy 22nd birthday Zee @x_SocietyMisFit 💙 I hope you have fun &amp; enjoy it ✨","twitter",0
8407,"My 20th was so lit. Thanks everybody! 😘","twitter",1
8408,"Heading out to celebrate my brother turning 40... 40! That means I’m not far behind... 😳😫😩🤭","twitter",0
8409,"@PowerDragon_ XD I'm not a bad guy! Google should tell you my birthday is on 4/15 :D","twitter",0
8410,"COPD is disease of elderly So how is it that @NEJM COPD study has mean age of 64? 33 exclusion criteria! #geriatrics https://t.co/YdbkFJzbSu","twitter",0
8411,"Blessed to see 22! Happy Birthday to me! 💃🏽🎉","twitter",1
8412,"@VictoriaIlagan_ He asked me nga pala if we are still talking pa daw and I said yes. I think he's here for the 75th birthday of lolo. (3)","twitter",0
8413,"I wonder what my life gonna look like at age 30","twitter",0
8414,"@ my suprise 51st birthday dinner https://t.co/PknVZn7DZe","twitter",1
8415,"@prophiphop I'm 28 and could be getting a 10yo stepson soon. Advice?","twitter",1
8416,"Turning 27 this year.. So what?! Race ba eto? Paki explain. Hindi naman.. Hahaha","twitter",1
8417,"in my 21 years of living i have never known anyone as naturally beautiful as julian casablancas https://t.co/TFQDM8yyIA","twitter",1
8418,"Trump supporter puts the fire out at 13&amp;K out so a protester grabs his hat and then they scuffle #Inauguration https://t.co/UMDGrWfNjw","twitter",0
8419,"21 in 10 days ... outta hea gone","twitter",1
8420,"hello harry✼̥*ೄi hope your'e okay. my birthday is in 26 days! mind following me as a gift? i love you Infinity ᵕ̈@Harry_Styles-75.488","twitter",0
8421,"I lost my mom in the mall for 30 mins, lost track of time and didn't look at my phone. I'm 25 years old and she reported it as an emergency &amp; had them looking for me. They wouldn't help her b/c they said I'm old enough, she said I was special needs, so they were sure looking 🙄😭","twitter",1
8422,"@imanizh Because how tf we turning 25? I’ll feel better if I lie and say I’m turning 21 because I’ll look 21 at least 😂","twitter",1
8423,"✨𝗗𝗲𝗮𝗿 𝗠𝘆 𝗟𝗶𝘁𝘁𝗹𝗲 𝗦𝘁𝗮𝗿✨Happy 24th Birthday Project-𝟎𝟑&lt;𝐂𝐎𝐄𝐗 𝐌𝐀𝐋𝐋 𝟏𝟎𝟎𝐦 𝐋𝐄𝐃&gt;🌟2019.06.07-2019.06.17📍Line 2/ SamseongLOVE FROM：hoshi_store &amp; China Hoshi Bar &amp; HOSHI CHINESE FANS #호시 #HOSHI #权顺荣 https://t.co/DR0A14tIkq","twitter",0
8424,"@markrohrer90  I'm a 62-year-old Disability Studies specialist—from Montreal,  Canada—who since 2012 has been campaigning daily on Twitter and communicating frequently with the UN's human rights office, in Geneva, on the welfare crisis impacting U.K.'s sick and disabled.","twitter",1
8425,"Winning a Grand Slam without dropping a set at the age of 35 - Sir Roger Federer you are Legend #Wimbledon #Champion 🎾🐐🐐","twitter",0
8426,"@Jayne_Pea Been there, done that... many times.  I was between 5 and 12 years old at the time :)","twitter",0
8427,"I can't wait to turn 21! I can legally go out for a drink","twitter",1
8428,"@iwassmiling 2017 was the worst year. I am 31 years old and in 2017 I cried more than for my whole life. But 2017 was also a good year because Chester was with us. It is true that nothing will fill this emptiness.","twitter",1
8429,"37 days until i turn 19 !!!! 🤪🤪🤪🤪🤪","twitter",1
8430,"You know who is irredeemably  unintelligent to say Morata is more intelligent than Lukaku? You. If you were half as intelligent as Lukaku shadow, you wouldn't ever call someone with almost 200 goals at 24 unintelligent.","twitter",0
8431,"The fact I don't have to get up till 12 tomorrow 🙌 #summershow","twitter",0
8432,"I shaved off my eyebrows when i was 6...and finally at the ripe age of 22 they are almost grown back😅","twitter",1
8433,"In completely unrelated news, I am announcing my retirement at 35. https://t.co/3W5zxdzmHR","twitter",1
8434,"Meet Amisa, an 11yo girl living in a #refugee camp in #Tanzania in @nothingbutnets new #VR film!… https://t.co/k3DnEdOTvH","twitter",0
8435,"Coventry's keepers out warming up. The chap in the blue shirt is Steve Ogrizovic, 60 years young, who is still the keeper coach. He's almost as big a legend at City as @Whingy2 . https://t.co/GmgQ3C2FbW","twitter",0
8436,"Happy 22th Birthday mek @fizahzakaria ! 🎈 Thank you for all your kindness towards me. Wishing… https://t.co/Nn0R5wi4pL","twitter",0
8437,"CAME A LONG WAY 🤘🏾 #BIG24 https://t.co/Rs9W8vxJdE","twitter",0
8438,"So I guess being a stripper at 18 is the new move lol","twitter",0
8439,"@OmarRudberg @thefooomusic My birthday is May 13! Please follow me!I drew it!!!!170 http://t.co/QB4Ze2NQ7B","twitter",0
8440,"#Innocent 22 yr old stabbed to #death by convicted criminal #Craig #Tanber outside Patsy’s Irish Pub, located at 28… https://t.co/62zQ9SII1D","twitter",0
8441,"Looking for new female Wireless cast member soon. To play nurse Age 20/35 email keychainlinks@yahoo.co.uk headshot &amp; cv (showreel) thanks","twitter",0
8442,"I’m in my 32nd week &amp; after the scare I had today, I realized it’s time to get my shit together &amp; start prepping baby’s things 😭","twitter",0
8443,"@YabaiKankei That's what 54 years of age looks like on a Japanese woman? Man, I always knew Japanese women aged nicely. Too bad she's a fraudster.","twitter",0
8444,"But I’m off my rant. 🤷🏾‍♀️ I’m turning 21 again next week so I’m about to be lit.","twitter",1
8445,"WATCH; A 12y.o. Argentinian boy narrowly misses being struck by lightning. Afortunado es este niño Argentino casi… https://t.co/zeEHnNY3O7","twitter",0
8446,"#DhanlaxmiBank share price increased by 43% in a week @NewIndianXpress #Banking","twitter",0
8447,"@Killian_Whelan Poor bunch all right but why is a 74 yo allowed get into a job for 7 years when most people are made to retire at 66/67. He all ready had a pension from UCG, ministers and presidential he should just head west with his pot of gold","twitter",0
8448,"@conorbrn @jamajestical @marlor_marie Is this some kind of youthful observation? I’m 69 years old son.","twitter",1
8449,"[TRANS] Time travel ⏰I'm.. actually 17 years old 👀#HighSchoolHyun#InReality27YearsOld https://t.co/W5mNQsoXKg","twitter",1
8450,"My 17th birthday is Monday :)","twitter",1
8451,"@YoungerTV @Tessa_Albertson @sfosternyc @debimazar For the generation of today yes . “If it’s not about me I better have a stone to throw at you “ kinda of personality . I was disappointed but it’s true to how they were raised (the 20 y.o. Of today)","twitter",0
8452,"@ipravallika Maintaining that charm at the age of 61 👌🙏#HappyBirthdayChiranjeevi https://t.co/pTTfmLStHP","twitter",0
8453,"The Simpson’s is the beast TV show! 30 years old wow!! https://t.co/KBuaKL6faY","twitter",0
8454,"Advanceee 19th birthday bitchhhhh?? Lol wuv u with all my heart mwah! https://t.co/ZhQHSMdbzg","twitter",0
8455,"@SweetLilyBloom @FeistyRose_RP That make you 13 years old","twitter",0
8456,"@ToesTamil hi I'm Piper... Welcome to my page!... I'm a 16 year old smoke colored kitty that's deaf and has  high anxiety.. I have one sister, three brothers and a protector!... here's a picture of me! https://t.co/JshQDmslEY","twitter",0
8457,"Congratulations on your brown bear, Calie!This amazing 10y/o took her shot within 20ft away, walking right towards her. ""Her first ever straight on chest shot and she split..""https://t.co/dX8U47JHWI #hunting #huntinglife #huntingISconservation #bearhunting #alaskalife #alaska https://t.co/oLvk8tKY5p","twitter",0
8458,"Rout in markets continues; Bank Nifty cracks 2% - At 1 pm, the S&amp;P BSE Sensex tanked 450 points at 25,711 and N... https://t.co/ntPcBTJuHT","twitter",0
8459,"@LittleMix My birthday is August 14 And I want to have your follow before August 14 http://t.co/ltWPPUujGT","twitter",0
8460,"HAPPY BIRTHDAYS CODY, thank you for being my best friend and for always making me laugh, i love you sm and can’t wait to celebrate with you!! #18 #FFSC @coddyy13 https://t.co/Y6YlTHwvcy","twitter",0
8461,"@wizard300000000 suffocation no breathing dont give a fuck if i turn 24","twitter",1
8462,"The Astros and a Rangers offered him more money. He signed with the Cubs at 16 because he liked the colors and he idolized Sammy Sosa. https://t.co/db6PQySwG6","twitter",0
8463,"Heaviest rain and wind  along/east of Hwy 52 in NC, Hwy 601 in SC. Still racing east at 45 mph. #scwx #ncwx https://t.co/7tvtTS3gXr","twitter",0
8464,"Medical treatment standards are very high in the #USA, as are costs when compared to other countries. The government does not provide free #MedicalCare except for those over age 65 and for those who meet certain income guidelines. #TravelTips https://t.co/0IxShg5qR2","twitter",0
8465,"@tshadow326 @GlassBrokenWith @Danny_the_dingo @YouTube Next I'm gonna get exposed as a 69yo pansexual demiqueer trans faggot lesbian lol","twitter",0
8466,"@DjDarkfox 25 years old...happy birthday, civic! ^^","twitter",0
8467,"@Harry_Styles Hi ℋ !! My birthday🎂🎉 is in 7 days and i would be the happiest girl in the world if you notice me 🎁. Love you forever 💕17,476","twitter",0
8468,"@DJ_Domo tj and Brehanna texted me. You asked did they call for my birthday. You off the shit!!! And it's free before 11","twitter",0
8469,"My Golden Birthday next month👑My pajama jam bout to go crazy 😝","twitter",0
8470,"@MLBStatoftheDay @Klopez1985 @mookiebetts @RedSox Big Sexy at 69 pitches","twitter",0
8471,"@simaditotangina Both of them are probably 15 years old  - one is missing several buttons, one usually doesn't turn on and when it does, it shuts off right away lol","twitter",0
8472,"Some months back I discovered @Discrepanciestv I've been harassing Kessel about bringing them to #SiouxCity since. Get to share the stage with them and my favorite locals this Sunday. I turn 27 at midnight. Let's fucking rage https://t.co/JVqp4Pn4CH","twitter",1
8473,"Laying in bed and all I can think about is how great my life is. I’m a 20 years old nurse, I have been with josh for SIX YEARS, and have the perfect mix of us two snuggles in between us. #thankful https://t.co/Nj3AGTQwOa","twitter",1
8474,"@victoriaburczy @jim_mccloskey @frankthetank215 I'm going at 11","twitter",0
8475,"Really wish I was turning 21 this week","twitter",1
8476,"@dnllxndr He’s not token anything. He was open minded to evidence that allowed him to become a conservative thinker, instead of believing sensationalized click bait from CNN. Same thing happened to me at age 38 after being a life long Dem. Stop demonizing people who are different thinkers","twitter",0
8477,"If by age 30 you haven't married your soulmate, shipping for the gun is free.","twitter",0
8478,"@piglovingnataly They have a class at 24? 😭","twitter",0
8479,"My inbox, which I try to keep at 50 emails, is finally down to 90. It's been a rough few weeks.","twitter",0
8480,"@noconversion Sorry this is incorrect. The real figure is 23 births for every 1000 women under the age of 20. https://t.co/MSF2cadKny","twitter",0
8481,"Happy 29th birthday Adele! https://t.co/lBRIHUTNQR","twitter",0
8482,"they also said it’s kinda pity there’s no Haechan :”””)he should get better faster, so he can really celebrate the ceremony of being 20yo together!!☺️","twitter",0
8483,"Cyntoia Brown shot and killed a man who'd allegedly solicited her for sex. She was 16 years old and a victim of sex-trafficking. Prosecutors charged Brown with first-degree murder, and a judge sentenced her to 51 years to life in prison. https://t.co/a8gCaAS38G","twitter",0
8484,"I’ve been providing for myself since the age of 17, just cause I️ let you help me here and there don’t mean I️ need you in my life 😂😭","twitter",0
8485,"@GrnEyedMandy  #TamirRice case really breaks my heart!How the fuck can one shoot at a 12 yo with a toy gun?How can they be deemed innocent?","twitter",0
8486,"We are headed to the 6A state championship! Washburn Rural @ 12 tomorrow! ⚽️❤️","twitter",0
8487,"@Newsbreak_Lotus brought you #Mandela Funeral in 2013 this year we turn 21 so how have we affected your life? #Newsbreak21 #sabcnews https://t.co/Ghp3PiOcTq","twitter",0
8488,"Ima plan my 20th in like Jan. Cause I'm always last min with shit 😩","twitter",1
8489,"A lot of people die at 25, but don't get buried until they are 80, 90 years old. #bedifferent #makeadifference","twitter",0
8490,"Cars over 15 years old can no longer be driven in New Delhi http://t.co/ZibL6ItGbl","twitter",0
8491,"Oh how cute my husband blocked me. Childish bullshit....42 years old and acting like a 4 year old who doesn't get his way.","twitter",0
8492,"A large new study out this week found that depression in many children appears to start as early as age 11.… https://t.co/CUTBoiUiJO","twitter",0
8493,"EWWW it's my birthday month. Staying 23 forever.","twitter",1
8494,"GM Beautiful Pple!👑💋 The countdown ‘till my Bday has finally begun! Day1! 19 more to go...last min fitness program just got real 🙃","twitter",0
8495,"Hello! I'm Natalia, a 26yo brazilian freelance illustrator, I work with character design and children illustrations! I love to draw girls and cute things https://t.co/5L6GgekkKo #VisibleWomen https://t.co/Zb6qVnzx7N","twitter",1
8496,"So true!  I took my first ✈️ ever at age 15 with @4H, as an exchange student heading to 🇯🇵 #LifeChanging  https://t.co/8QX2p30ZcX","twitter",0
8497,"@34thKingSniper @iam_ginghs @thebarakogirl @1couldbe_samson @Samemknox @ofc_ALDUBHK @lynieg88 @Hugotera_0608 @DJGraphicsArts @sakurakharel @ALDUBNation @aMiELDV_RN @Aking_Poreber24 @chie_chie26 @JulietJeriel @Anyaisaeve @Arwen_Elfin @HokageHoney10 @irmaroxas3 @zeneeburton @mathecon @WhilczelCanlas @WHairedFairy @AlDubBigGirlz @lallavillamil61 @ALDUBHashtagSQ @kamposawi2 @likha2017 @Barbarapunzala1 @Mamita1224 @meann_aldub @mayora_09 @Salvesayson @xanria_018 @ricsl1600 @mark31926 @aldub_iyam @myrene40 @grabesila @ALDUB_inARTeam @japple003 @jefroxthegreat @JennyOcera @jephoi23 @ALDUB_Joy25 @OctNov_0503 @NoraNoracampos our 42nd weeks full of love &amp; care#ALDUB100thWeeksary https://t.co/PHfSRjIrnB","twitter",0
8498,"Maluma is just turning 24 😳","twitter",0
8499,"Belinda Mason (1958 - September 9, 1991) was wife, a mother, journalist and AIDS activist who died of AIDS in Nashville, Tennesse.  She was 33 years old. https://t.co/6JlO7P4fC8","twitter",0
8500,"@Hayden_McAndrew I love you!!!! 😘 Happy 24th birthday!! 💙💙💙","twitter",0
8501,"@imstephondupree People searched for his old tweets from when he was 12 years old lmaooo","twitter",0
8502,"Sorry to burst ur bubble child. But I’m 35 yrs old professional with a husband and kids. And I stan @BTS_twt for their message. Idk wer u get that ratio. Smh... #TeenChoice #ChoiceFandom #BTSARMY @BTS_twt  @TeenChoiceFOX https://t.co/Rpv8IbMK9r","twitter",1
8503,"Realizing your dad booked your 21st birthday Vegas trip a week before EDC begins....#storyofmylife","twitter",1
8504,"Whatever man...my 21st was epic http://t.co/ZGAD2BCjRL","twitter",0
8505,"18 years old, and it's just now time to get braces? How ya doin?","twitter",1
8506,"Not tryna be a ""widow"" at the age of 18 ✋ lol","twitter",1
8507,"Ugh little sister turned 14 today and she starts high school this year💔","twitter",0
8508,"i turn 23 tomorrow ugh","twitter",1
8509,"Wow I turn 19 this year","twitter",1
8510,"Idk. But I just want someone to wake me up on my bday playing In Da Club by 50 Cent. Ayy lmao","twitter",0
8511,"Today was a hard day.  I woke up to some of the worst news.  A 27yo man who had millions of fans &amp; a bright future ahead of him could no longer fight the negative voices in his mind.  My condolences to his family, hyungs &amp; fans on their loss. #RIPJonghyun 🌹","twitter",0
8512,"It is my dear mum's birthday tomorrow she gonna be 54 tomorrow! Miss you and love you so much my beautiful angel 😢👼🏻","twitter",0
8513,"26= stopping at 30","twitter",0
8514,"There’s a misconception about spoiled kids being brats. Not all of them are. I’m 23 yrs old and my parents spoil me in abundance. It doesn’t make me a brat, I’m one of the most appreciative people because my parents have ALSO taught me to be grateful for what I have","twitter",1
8515,"Gulnazar was born on 2 May 1992 in Ürümqi, Xinjiang, China. She attended Xinjiang Arts University, majoring in dancing when she was young. At the age of 16, she participated in a modeling contest where she took home the award for the ""Most Photogenic"".","twitter",0
8516,"I got like 6 hours till my 21st birthday. HOLY FUCK HURRY UP","twitter",1
8517,"everyone was excited to turn 23 for their “jordan year” , and i’m dreading october .. I wouldn’t mind being 22 for a couple more years 😅","twitter",1
8518,"I would 200% believe Nath is 21 tomorrow if he didn't look 12","twitter",0
8519,"Like this is really a BIG deal. All my birthdays have ALWAYS been a big deal but this is my 21st birthday. Let's just shut the city down.","twitter",1
8520,"I start phase 10 tomorrow. I’m so nervous.","twitter",0
8521,"legally blonde is like .... 17 years old ?!?! WHAT THE FUCK","twitter",0
8522,"Arby’s gave me a virus that almost ended my life at 14. NOBODY eat that shit https://t.co/DZeqAvE8V7","twitter",0
8523,"So @example tour dates announced in the morning? More excited about that than it being my 30th birthday! 😁🎉🎈","twitter",1
8524,"You're almost 30 years old! It's NO ONES responsibility to support you but YOURSELF! You make me fucking sick","twitter",0
8525,"Became Christian at 12 y/o - long testimony, but I'm always being shown that God is real. Wouldn't be here otherwise https://t.co/6tWUZLOA2I","twitter",0
8526,"IM FINALLY 17!!","twitter",1
8527,"is 25 minutes too much to ask for... 10 PEOPLE UNDER THE AGE OF 18 DIED.. dont try to invalidate it with something else.","twitter",0
8528,"How old are you ? — I'm going to turn 20 on the 28th 😁 https://t.co/jw1YcjsVwS","twitter",1
8529,"Guys I just killed my first spider in my 18 years of life","twitter",1
8530,"Happy 28th birthday Jason! https://t.co/dB4pZsJw6R","twitter",0
8531,"@HeidiVoight HEIDI VOIGHT THA MOST BEAUTIFUL MUST C TV WOMAN IN THA 🌎 AGE 20 HAPPY THURS","twitter",0
8532,"@gyultypleasure wah!! When? You are so old then oppa! I'll turn 20 next month~ -chuckles-","twitter",1
8533,"@HashtagCuteButt @ComicKodi It won't last. The temperature go back up to 70 in a week or so. Minnesota is bipolar as fuck.","twitter",0
8534,"@Char93_X Wednesday! Was meant to be this week at 34 but they messed up my appointments didn't they! I can't wait to see what they say 😂","twitter",0
8535,"@JennifersWayJE Becoming celiac with severe IBS at 58 yo was turning point for me in starting to heal from depression &amp; anxiety. I agree gut health crucial, I also am now on a spiritual path that is vital to becoming my best and true self. #MyStory","twitter",0
8536,"It's MY 19th birthday 😝💸 http://t.co/N16VhY8TbU","twitter",1
8537,"Sterling has 65 G/A at the age of 22.Salah at 22 couldn't get past Andre Schurrle at Chelsea https://t.co/WfTeBhQ22f","twitter",0
8538,"even at 22 going on 58. lol","twitter",0
8539,"I was in 4th grade so 10 going on 11 ???","twitter",0
8540,"@_queenorianaa My 21st yes I am !!","twitter",1
8541,"Justin will be 25 in 12 days. Unbelievable.","twitter",0
8542,"John Daly at 50, and the senior circuit beckons ##JohnDaly https://t.co/WpS3flbBbV","twitter",0
8543,"I'm a 45 yr old #disabled man that has been #scammed and now in urgent need of #money https://t.co/Gpnpxk8d3o #anxiety","twitter",1
8544,"@iamlisakirk @DuggieFrezh @jonlovett This is the most selfish excuse I’ve ever heard. So because we had to suffer, they do too? They won’t suddenly mature at 18. That makes no sense. They are actually affected by these votes and are able to comprehend what is happening","twitter",0
8545,"First time legally buying beer and I didn't even get carded.. Like if I've ever wanted to be carded before it would be today on my 21st! Lol","twitter",1
8546,"Can't believe I turn 21 tomorrow.","twitter",1
8547,"Guys I'm doing an iPhone 4S giveaway at 26 subscribers!! Such huge milestone couldn't do it without you","twitter",0
8548,"; I Just Want Nails Andd Hair Done ✅ For My Birthday That's In 16 More Days .","twitter",0
8549,"@rhythmnobass @zaynsepticeye @PopCrave @NiallOfficial winning what? 😂 you 12y/o can make him win a pca..but GP still dont know him 😂","twitter",0
8550,"Bring your $10 next week to lunch to sign up for Bobcat-a-thon! #ForTheKids","twitter",0
8551,"I turn 21 two weeks from today. But it would be super convenient and better for my well being if I was 21 today.... 🍷","twitter",1
8552,"Note that a kid is 57 percent more likely to die in the US by age 19 than in Europe.  We've been focused on kids at the border, but we fail kids much more broadly across America. https://t.co/gnQAP1ymSb","twitter",0
8553,"If I'm under the age of 21 &amp; I'm working at a convenient store that sells alcohol, it is illegal for me to sell it right?!","twitter",0
8554,"I’m really 3yrs away from my 30th birthday 🤢","twitter",1
8555,"i broke up with her. i went to the gym. i had a good relationship with my parents. i had a psych degree i didn’t use &amp; became a trucker. i had a good life until i overdosed at 28","twitter",0
8556,"Never give up on your art! Daily practice (even just a doodle a day) is the key 🔑 Left drawing: age 11, right one: age 23#art #progress #nevergiveup #MerryChristmas https://t.co/HETyYmNVhD","twitter",0
8557,"On our way to Disneyland....25 yo Kaylee is SO excited 😍 #disneybound #californialife","twitter",0
8558,"every once in a while i think back to when my mom made me and my brother participate in witchcraft and i always just wonder what was happening in her life that she converted her children from catholicism to witchcraft at 11 years old","twitter",0
8559,"21st birthday freedom wishes to Dubliner #IbrahimHalawa, 3+ yrs without trial in #Egypt prison, cellmate @PeterGreste &amp; others since freed https://t.co/STDNMizXFj","twitter",0
8560,"Hi my name is Madison, I’m 19 years old, and only about two months ago did I realize that someone being a “dime” comes from them being a 10 when did I get this dumb","twitter",1
8561,"If I didn’t send you this on your 22nd bday I really don’t fwu 😂 https://t.co/yAjrI58EuP","twitter",0
8562,"@Bethuneist my dad's youngest friend who died in 5.18/1980 was 14 years old (also from haenam), he drove buses of civilians out of gwangju &amp; protestors into the city. was caught at gwangju terminal &amp; beaten/drowned by paramilitary","twitter",0
8563,"For the first time ever today, I went to the gas station and pumped gas all by myself, what an accomplishment at 23 years old 😂😂👏🏻","twitter",1
8564,"@JDMorgan @amazon JD, this happened to me Wednesday! My package was promised the 22nd, on the 21st I get a msg saying I won't receive it until the 27th &amp; since it was for my 10 y:o, I was so sad!! Then on Thursday it WAS here like it was supposed to be!! I hope yours comes too!Merry Christmas🎄😍","twitter",0
8565,"The things that go down at 01 😂😂 http://t.co/2E5pcRrBYI","twitter",0
8566,"Hello, my name is Carly, I live in the United States and I am 11 years old. I was diagnosed with type 1 diabetes when I was 8 and me and https://t.co/bFJIcjzPZK","twitter",1
8567,"Probably more than 100k people are reading #BTS24Hours AU but only 58k are interacting, dont be shy, reveal yourselves and vote for Jimin, he's a sneaky hoe and we're stuck at 50 50.#PremiosMTVMiaw  #MTVBRKPOPBTS @BTS_twt","twitter",0
8568,"Holla back at 49 https://t.co/YPI1TCQ467","twitter",0
8569,"#Repost musafirdotcom Join http://t.co/6EXNbTlDe2 as they celebrate their 10th birthday and receive a surprise… https://t.co/jRTNjbrrVE","twitter",0
8570,"It hits me now. I'm turning 20 next month. This finally hits me 😭 https://t.co/XpB3vDD61n","twitter",1
8571,"I have 2 1/2 years till 30 😩 https://t.co/C0yT4yJ4Gw","twitter",1
8572,"On some deep real life stuff being adopted not knowing my family history and I could die at 45 possibly makes me live life to the fullest.","twitter",0
8573,"I love to give in the ass brave guys who are not afraid to offer sex? 🌺I DO NOT GIVE IN PUSSY!!! I'm still a virgin and I'm only 19 years oldRegister and Write 👉🏻  https://t.co/IOOWneDu5f Note: Verify Email to send msg to girls","twitter",1
8574,"I can't believe my 22 year old self just sat here and waited for the @jonasbrothers  to drop their single.I guess you could say I am a #Sucker for them 😂😂","twitter",1
8575,"Women are 80% more likely than men to be impoverished at age 65 and older. https://t.co/ikv36ZxZJ0","twitter",0
8576,"I'm planning my 21st birthday Vegas trip since my birthday on Saturday 😋❤️💵💵💰💰🎊🎊🎉🎉🎉🎁🍻🍻🍻🍻🍝🍹🍷🍸🍺🌆🌇🌅🌃🚢✈️🎰🎰🎰🎰🎰","twitter",1
8577,"#picstitch it's mi Madre's birthday. She is fly at 65 honey and a handful but you gotta love her!… https://t.co/vaZb2rtxY6","twitter",0
8578,"I turn 25 in 2 months! ohmygoodness! 😩","twitter",1
8579,"Can officially say next month I have my 21st and a holiday to look forward to 😍","twitter",1
8580,"How I'm tryna fkn BE at 65yo https://t.co/MrawKPDMYL","twitter",0
8581,"Just finished celebrating mama 45th bday🎉","twitter",0
8582,"lil Kim was 16 when she joined the group junior mafia and released her first solo album at 17, Nicki minaj was 14 lol http://t.co/EOwgi9TjhU","twitter",0
8583,"Today my brown eyed beauty turned 11 ❤️ Her perception on life is familiar to me 😉 This girl is bold, fun, courageous, silly, caring &amp; fierce. I love her &amp;… https://t.co/GFbiVcVr6L","twitter",0
8584,"What are u so angry about @ 64 yrs old that makes you think to kill innocent ppl??? Ur dying soon, just kill urself","twitter",0
8585,"Just wanna say a quick happy birthday to my best friend, happy 16th birthday Carlie!! @CarlsElisabeth http://t.co/kJwqjkRjra","twitter",0
8586,"I'm doing good to have 1 child at the age of 25🤗","twitter",1
8587,"@jakepaul Homie you’re fkn balding and you’re like 19 years old lmao, Dr. Ziering says hi btw 🤣🤣","twitter",0
8588,"#MerryChristmas2theFamily childhood DREAM seeing @RobertEarlKeen1 for the first time in my 23 years!!!!!!!!!! #Whoot","twitter",1
8589,"@dimplehobii he turns 10 in 6 days !!!!","twitter",0
8590,"How do men reach the age of 18 and still chew with their mouths open","twitter",0
8591,"happy 18th bday belly! love you 🎉🎈💕 https://t.co/ALQVVYAmCA","twitter",0
8592,"The best cure for a hangover is being under the age of 25. #ballyfacts","twitter",0
8593,"This is the epitome of age 23... such an awkward stage lol. https://t.co/KrtEOLTymp","twitter",1
8594,"LOL. Which men are these that are hotter at 50 than 30?  I want a recount. https://t.co/n49LIr5ktk","twitter",0
8595,"sasuke just took off his shirt in front of naruto in my rpg??? naru's a 16 years old bisexual teenager full of hormones ??? what ???","twitter",0
8596,"happy birthday sweet girl!! #finally18 😋 @NolanBreann","twitter",0
8597,"Pls RT &amp; help us trace missing 24 yo Karen Buckley http://t.co/3Yjhna5Z4n #FindKaren Any info dial 101.","twitter",0
8598,"happy birthday to the bestest boyfriend ever!! i love you so much babe❤️i hope you have an amazing 16th birthday🎂🎁 @MasterHardy808","twitter",0
8599,"Grateful to have received my 27th offer, from The University of Mississippi 🦈🔴🔵 #OleMiss #NWO #SEC #God’sPlan🙏🏾 https://t.co/hbuUx9yaeF","twitter",0
8600,"BBC One Show presenter Alex Jones opens up on fertility concerns after having baby Teddy at the age of 39 and hopes of having another child at the age of 41 https://t.co/4WoFzaJr9H","twitter",0
8601,"@gangwolf360 17 y/o artist just trying to get her work out there :) https://t.co/1fGaiDh2Fi","twitter",0
8602,"11yo drinking ""coffee"" and reading about light and bubbles. #kids #read #nofilter @ Starbucks http://t.co/2PKVlzunBc","twitter",0
8603,"@TweetLikeAGirI most people I know at 30 don't have life figured out.","twitter",0
8604,"People give me the funniest reactions when they find out I have kids, let alone 26 years old. Like noo, I’m not the 16 year old you thought I was 😅😅 #grown","twitter",1
8605,"I came to the conclusion that for my 21st next year the gift ima give myself is either a bike or an sti but most likely the sti cuse you know im already in debt so fuck it ill cry inside the sti 🤷🏽‍♀️😂","twitter",1
8606,"@chimama1961 I've spent thousands on gum surgeries just for my own, I get it. Still only ever had 1 small cavity after braces at 17 but my","twitter",0
8607,"If you're under the age of 25 w/ a baby you are NOT a milf. No disrespect to any of my friends that fit this category lol","twitter",0
8608,"Celebrities out here dying before the age of 50 because of health issues yet have every possible means to live healthier than you and I.","twitter",0
8609,"@_noncompliant_ i hear you. my first label release &amp; review of music in a national publication came at 45 after 20 yrs. but maybe we have a tour as ‘the techno grandmas’ in our future! 😄👵🏻🕺","twitter",0
8610,"In the history of people turning 21 I think I'm going to be the only one not getting drunk on my birthday 😂😂😂","twitter",1
8611,"@HavenFaithx Got it😂 I’m going for my 21st birthday since it’s tomorrow and I have class the next day so I can’t do too much lol.","twitter",1
8612,"Tao Porchon-Lynch defies expectations and still teaches yoga at 98 years old https://t.co/Jq5C3O7Bp7","twitter",0
8613,"I learned to think for myself at 17 when I left home. @HRC4Prison is still delusional. https://t.co/i1YnVMa310","twitter",0
8614,"I feel like I should be turning 21 this year, not 22 😭","twitter",1
8615,"My niece turned 12 today 😩 she need to stop growing !","twitter",0
8616,"Gfjdhe i remember 14yo me was into jeffree star PURELY because he was associated with Hollywood Undead and I was a shitty scene kid","twitter",0
8617,"Showing off your bottle of Ciroc on Instagram might just be the dopest flex of all time. You’re telling me that you or one of your friends is over the age of 21, has a valid form of identification &amp; was able to stroll into a liquor store and make a $28 purchase? Amazing","twitter",0
8618,"Jackée Harry Age 38 vs 62 https://t.co/TpGB1EtaRT","twitter",0
